"id","cot_type","servertime"
39686895,"a-n-A-C-F-m",201705071705
39689563,"a-n-A-C-F-m",201705071705
39686512,"a-n-A-C-F-m",201705071705
39686901,"a-n-A-C-F-m",201705071705
39685512,"a-n-A-C-F-m",201705071705
39670500,"a-n-A-C-F-m",201705071650
39672825,"a-n-A-C-F-m",201705071655
39681021,"a-n-A-C-F-m",201705071700
39668321,"a-n-A-C-F-m",201705071650
39657830,"a-n-A-C-F-m",201705071635
39673340,"a-n-A-C-F-m",201705071655
39685164,"a-n-A-C-F-m",201705071705
39686712,"a-n-A-C-F-m",201705071705
39658886,"a-n-A-C-F-m",201705071640
39681459,"a-n-A-C-F-m",201705071700
39675321,"a-n-A-C-F-m",201705071655
39681497,"a-n-A-C-F-m",201705071700
39671727,"a-n-A-C-F-m",201705071655
39672653,"a-n-A-C-F-m",201705071655
39657292,"a-n-A-C-F-m",201705071635
39662903,"a-n-A-C-F-m",201705071645
39689283,"a-n-A-C-F-m",201705071705
39673179,"a-n-A-C-F-m",201705071655
39662001,"a-n-A-C-F-m",201705071640
39677169,"a-n-A-C-F-m",201705071655
39682979,"a-n-A-C-F-m",201705071700
39672742,"a-n-A-C-F-m",201705071655
39681415,"a-n-A-C-F-m",201705071700
39659324,"a-n-A-C-F-m",201705071640
39677952,"a-n-A-C-F-m",201705071655
39674023,"a-n-A-C-F-m",201705071655
39660202,"a-n-A-C-F-m",201705071640
39667903,"a-n-A-C-F-m",201705071650
39660874,"a-n-A-C-F-m",201705071640
39678360,"a-n-A-C-F-m",201705071700
39667581,"a-n-A-C-F-m",201705071650
39679509,"a-n-A-C-F-m",201705071700
39681114,"a-n-A-C-F-m",201705071700
39662860,"a-n-A-C-F-m",201705071645
39676657,"a-n-A-C-F-m",201705071655
39659878,"a-n-A-C-F-m",201705071640
39658615,"a-n-A-C-F-m",201705071640
39682966,"a-n-A-C-F-m",201705071700
39682821,"a-n-A-C-F-m",201705071700
39669703,"a-n-A-C-F-m",201705071650
39668303,"a-n-A-C-F-m",201705071650
39667407,"a-n-A-C-F-m",201705071650
39674515,"a-n-A-C-F-m",201705071655
39672550,"a-n-A-C-F-m",201705071655
39685702,"a-n-A-C-F-m",201705071705
39661424,"a-n-A-C-F-m",201705071640
39681720,"a-n-A-C-F-m",201705071700
39676387,"a-n-A-C-F-m",201705071655
39683349,"a-n-A-C-F-m",201705071700
39663729,"a-n-A-C-F-m",201705071645
39670001,"a-n-A-C-F-m",201705071650
39690132,"a-n-A-C-F-m",201705071710
39675048,"a-n-A-C-F-m",201705071655
39676212,"a-n-A-C-F-m",201705071655
39660579,"a-n-A-C-F-m",201705071640
39684606,"a-n-A-C-F-m",201705071705
39669430,"a-n-A-C-F-m",201705071650
39681653,"a-n-A-C-F-m",201705071700
39676723,"a-n-A-C-F-m",201705071655
39677620,"a-n-A-C-F-m",201705071655
39677034,"a-n-A-C-F-m",201705071655
39687543,"a-n-A-C-F-m",201705071705
39660632,"a-n-A-C-F-m",201705071640
39657622,"a-n-A-C-F-m",201705071635
39677099,"a-n-A-C-F-m",201705071655
39661141,"a-n-A-C-F-m",201705071640
39684090,"a-n-A-C-F-m",201705071705
39673763,"a-n-A-C-F-m",201705071655
39680594,"a-n-A-C-F-m",201705071700
39689476,"a-n-A-C-F-m",201705071705
39661161,"a-n-A-C-F-m",201705071640
39659883,"a-n-A-C-F-m",201705071640
39661026,"a-n-A-C-F-m",201705071640
39662529,"a-n-A-C-F-m",201705071645
39666531,"a-n-A-C-F-m",201705071650
39662874,"a-n-A-C-F-m",201705071645
39686438,"a-n-A-C-F-m",201705071705
39679524,"a-n-A-C-F-m",201705071700
39671309,"a-n-A-C-F-m",201705071655
39671204,"a-n-A-C-F-m",201705071655
39676733,"a-n-A-C-F-m",201705071655
39685713,"a-n-A-C-F-m",201705071705
39684027,"a-n-A-C-F-m",201705071705
39683546,"a-n-A-C-F-m",201705071700
39689744,"a-n-A-C-F-m",201705071705
39657217,"a-n-A-C-F-m",201705071635
39668564,"a-n-A-C-F-m",201705071650
39664866,"a-n-A-C-F-m",201705071645
39673514,"a-n-A-C-F-m",201705071655
39666283,"a-n-A-C-F-m",201705071645
39687036,"a-n-A-C-F-m",201705071705
39682924,"a-n-A-C-F-m",201705071700
39678648,"a-n-A-C-F-m",201705071700
39658928,"a-n-A-C-F-m",201705071640
39660888,"a-n-A-C-F-m",201705071640
39673112,"a-n-A-C-F-m",201705071655
39665988,"a-n-A-C-F-m",201705071645
39685571,"a-n-A-C-F-m",201705071705
39673544,"a-n-A-C-F-m",201705071655
39658381,"a-n-A-C-F-m",201705071635
39660738,"a-n-A-C-F-m",201705071640
39690927,"a-n-A-C-F-m",201705071710
39668138,"a-n-A-C-F-m",201705071650
39669956,"a-n-A-C-F-m",201705071650
39689344,"a-n-A-C-F-m",201705071705
39686805,"a-n-A-C-F-m",201705071705
39688054,"a-n-A-C-F-m",201705071705
39665699,"a-n-A-C-F-m",201705071645
39689130,"a-n-A-C-F-m",201705071705
39688226,"a-n-A-C-F-m",201705071705
39662848,"a-n-A-C-F-m",201705071645
39682684,"a-n-A-C-F-m",201705071700
39679974,"a-n-A-C-F-m",201705071700
39678449,"a-n-A-C-F-m",201705071700
39667141,"a-n-A-C-F-m",201705071650
39675192,"a-n-A-C-F-m",201705071655
39667056,"a-n-A-C-F-m",201705071650
39661135,"a-n-A-C-F-m",201705071640
39689746,"a-n-A-C-F-m",201705071705
39678702,"a-n-A-C-F-m",201705071700
39675848,"a-n-A-C-F-s",201705071655
39681999,"a-n-A-C-F-s",201705071700
39660319,"a-n-A-C-F-m",201705071640
39662264,"a-n-A-C-F-m",201705071645
39669540,"a-n-A-C-F-m",201705071650
39667463,"a-n-A-C-F-m",201705071650
39673642,"a-n-A-C-F-m",201705071655
39688546,"a-n-A-C-F-m",201705071705
39674732,"a-n-A-C-F-m",201705071655
39682750,"a-n-A-C-F-m",201705071700
39690817,"a-n-A-C-F-m",201705071710
39657693,"a-n-A-C-F-m",201705071635
39683043,"a-n-A-C-F-m",201705071700
39686755,"a-n-A-C-F-m",201705071705
39687580,"a-n-A-C-F-m",201705071705
39665959,"a-n-A-C-F-m",201705071645
39684413,"a-n-A-C-F-m",201705071705
39669260,"a-n-A-C-F-m",201705071650
39658805,"a-n-A-C-F-m",201705071640
39665493,"a-n-A-C-F-m",201705071645
39673329,"a-n-A-C-F-m",201705071655
39667495,"a-n-A-C-F-m",201705071650
39664828,"a-n-A-C-F-m",201705071645
39657806,"a-n-A-C-F-m",201705071635
39688780,"a-n-A-C-F-m",201705071705
39656999,"a-n-A-C-F-m",201705071635
39680567,"a-n-A-C-F-m",201705071700
39669349,"a-n-A-C-F-m",201705071650
39667046,"a-n-A-C-F-m",201705071650
39689281,"a-n-A-C-F-m",201705071705
39662614,"a-n-A-C-F-m",201705071645
39668611,"a-n-A-C-F-m",201705071650
39663777,"a-n-A-C-F-m",201705071645
39684963,"a-n-A-C-F-m",201705071705
39684135,"a-n-A-C-F-m",201705071705
39675331,"a-n-A-C-F-m",201705071655
39676545,"a-n-A-C-F-m",201705071655
39658896,"a-n-A-C-F-m",201705071640
39678498,"a-n-A-C-F-m",201705071700
39682239,"a-n-A-C-F-m",201705071700
39672145,"a-n-A-C-F-m",201705071655
39673083,"a-n-A-C-F-m",201705071655
39658195,"a-n-A-C-F-m",201705071635
39677326,"a-n-A-C-F-m",201705071655
39684251,"a-n-A-C-F-m",201705071705
39690827,"a-n-A-C-F-m",201705071710
39660711,"a-n-A-C-F-m",201705071640
39683241,"a-n-A-C-F-m",201705071700
39658869,"a-n-A-C-F-m",201705071640
39674622,"a-n-A-C-F-m",201705071655
39656994,"a-n-A-C-F-m",201705071635
39685861,"a-n-A-C-F-m",201705071705
39686581,"a-n-A-C-F-m",201705071705
39665289,"a-n-A-C-F-m",201705071645
39689501,"a-n-A-C-F-m",201705071705
39676204,"a-n-A-C-F-m",201705071655
39671142,"a-n-A-C-F-m",201705071650
39684140,"a-n-A-C-F-m",201705071705
39679421,"a-n-A-C-F-m",201705071700
39673523,"a-n-A-C-F-m",201705071655
39689920,"a-n-A-C-F-m",201705071710
39680393,"a-n-A-C-F-m",201705071700
39666807,"a-n-A-C-F-m",201705071650
39670360,"a-n-A-C-F-m",201705071650
39666622,"a-n-A-C-F-m",201705071650
39661596,"a-n-A-C-F-m",201705071640
39678992,"a-n-A-C-F-m",201705071700
39679379,"a-n-A-C-F-m",201705071700
39686852,"a-n-A-C-F-m",201705071705
39685593,"a-n-A-C-F-m",201705071705
39661262,"a-n-A-C-F-m",201705071640
39690404,"a-n-A-C-F-m",201705071710
39680099,"a-n-A-C-F-m",201705071700
39663737,"a-n-A-C-F-m",201705071645
39670600,"a-n-A-C-F-m",201705071650
39680396,"a-n-A-C-F-m",201705071700
39673094,"a-n-A-C-F-m",201705071655
39676142,"a-n-A-C-F-m",201705071655
39670243,"a-n-A-C-F-m",201705071650
39683163,"a-n-A-C-F-m",201705071700
39674552,"a-n-A-C-F-m",201705071655
39661361,"a-n-A-C-F-m",201705071640
39682892,"a-n-A-C-F-m",201705071700
39673315,"a-n-A-C-F-m",201705071655
39668067,"a-n-A-C-F-m",201705071650
39673396,"a-n-A-C-F-m",201705071655
39680316,"a-n-A-C-F-m",201705071700
39666955,"a-n-A-C-F-m",201705071650
39671237,"a-n-A-C-F-m",201705071655
39677259,"a-n-A-C-F-m",201705071655
39683028,"a-n-A-C-F-m",201705071700
39664338,"a-n-A-C-F-m",201705071645
39685747,"a-n-A-C-F-m",201705071705
39675345,"a-n-A-C-F-m",201705071655
39671979,"a-n-A-C-F-m",201705071655
39676935,"a-n-A-C-F-m",201705071655
39679280,"a-n-A-C-F-m",201705071700
39666998,"a-n-A-C-F-m",201705071650
39664572,"a-n-A-C-F-m",201705071645
39682962,"a-n-A-C-F-m",201705071700
39690350,"a-n-A-C-F-m",201705071710
39681786,"a-n-A-C-F-s",201705071700
39690042,"a-n-A-C-F-m",201705071710
39673990,"a-n-A-C-F-m",201705071655
39691077,"a-n-A-C-F-m",201705071710
39688560,"a-n-A-C-F-m",201705071705
39690083,"a-n-A-C-F-m",201705071710
39671898,"a-n-A-C-F-m",201705071655
39666679,"a-n-A-C-F-m",201705071650
39683417,"a-n-A-C-F-m",201705071700
39690584,"a-n-A-C-F-m",201705071710
39684246,"a-n-A-C-F-m",201705071705
39681718,"a-n-A-C-F-m",201705071700
39682436,"a-n-A-C-F-m",201705071700
39681448,"a-n-A-C-F-m",201705071700
39667995,"a-n-A-C-F-m",201705071650
39687316,"a-n-A-C-F-m",201705071705
39681425,"a-n-A-C-F-m",201705071700
39658178,"a-n-A-C-F-m",201705071635
39667487,"a-n-A-C-F-m",201705071650
39688567,"a-n-A-C-F-m",201705071705
39672649,"a-n-A-C-F-m",201705071655
39676058,"a-n-A-C-F-m",201705071655
39666397,"a-n-A-C-F-m",201705071650
39679980,"a-n-A-C-F-m",201705071700
39681113,"a-n-A-C-F-m",201705071700
39686559,"a-n-A-C-F-m",201705071705
39672640,"a-n-A-C-F-m",201705071655
39679373,"a-n-A-C-F-s",201705071700
39686748,"a-n-A-C-F-m",201705071705
39677496,"a-n-A-C-F-m",201705071655
39658948,"a-n-A-C-F-m",201705071640
39657144,"a-n-A-C-F-m",201705071635
39688484,"a-n-A-C-F-m",201705071705
39684755,"a-n-A-C-F-m",201705071705
39670713,"a-n-A-C-F-m",201705071650
39684812,"a-n-A-C-F-m",201705071705
39675912,"a-n-A-C-F-m",201705071655
39680596,"a-n-A-C-F-m",201705071700
39663881,"a-n-A-C-F-m",201705071645
39683749,"a-n-A-C-F-m",201705071700
39664705,"a-n-A-C-F-m",201705071645
39665518,"a-n-A-C-F-m",201705071645
39689912,"a-n-A-C-F-m",201705071710
39665820,"a-n-A-C-F-m",201705071645
39662904,"a-n-A-C-F-m",201705071645
39663624,"a-n-A-C-F-m",201705071645
39681524,"a-n-A-C-F-m",201705071700
39678174,"a-n-A-C-F-m",201705071655
39684949,"a-n-A-C-F-m",201705071705
39681715,"a-n-A-C-F-m",201705071700
39658497,"a-n-A-C-F-m",201705071635
39663611,"a-n-A-C-F-m",201705071645
39681794,"a-n-A-C-F-m",201705071700
39674667,"a-n-A-C-F-m",201705071655
39673398,"a-n-A-C-F-m",201705071655
39664925,"a-n-A-C-F-m",201705071645
39675189,"a-n-A-C-F-m",201705071655
39666552,"a-n-A-C-F-m",201705071650
39683455,"a-n-A-C-F-m",201705071700
39690741,"a-n-A-C-F-m",201705071710
39689590,"a-n-A-C-F-m",201705071705
39689348,"a-n-A-C-F-m",201705071705
39661084,"a-n-A-C-F-m",201705071640
39659536,"a-n-A-C-F-m",201705071640
39681826,"a-n-A-C-F-m",201705071700
39682819,"a-n-A-C-F-m",201705071700
39672696,"a-n-A-C-F-m",201705071655
39684715,"a-n-A-C-F-m",201705071705
39688322,"a-n-A-C-F-m",201705071705
39689823,"a-n-A-C-F-m",201705071705
39678554,"a-n-A-C-F-m",201705071700
39676044,"a-n-A-C-F-m",201705071655
39683227,"a-n-A-C-F-m",201705071700
39682573,"a-n-A-C-F-m",201705071700
39661753,"a-n-A-C-F-m",201705071640
39661016,"a-n-A-C-F-m",201705071640
39681128,"a-n-A-C-F-m",201705071700
39675818,"a-n-A-C-F-m",201705071655
39686476,"a-n-A-C-F-m",201705071705
39662921,"a-n-A-C-F-m",201705071645
39662254,"a-n-A-C-F-m",201705071645
39681122,"a-n-A-C-F-m",201705071700
39662252,"a-n-A-C-F-m",201705071645
39683411,"a-n-A-C-F-m",201705071700
39686850,"a-n-A-C-F-m",201705071705
39663840,"a-n-A-C-F-m",201705071645
39665315,"a-n-A-C-F-m",201705071645
39678632,"a-n-A-C-F-m",201705071700
39685883,"a-n-A-C-F-m",201705071705
39680717,"a-n-A-C-F-m",201705071700
39678458,"a-n-A-C-F-m",201705071700
39663041,"a-n-A-C-F-m",201705071645
39686550,"a-n-A-C-F-m",201705071705
39674681,"a-n-A-C-F-m",201705071655
39673916,"a-n-A-C-F-m",201705071655
39679985,"a-n-A-C-F-m",201705071700
39671216,"a-n-A-C-F-m",201705071655
39687126,"a-n-A-C-F-m",201705071705
39672845,"a-n-A-C-F-m",201705071655
39677593,"a-n-A-C-F-m",201705071655
39681543,"a-n-A-C-F-m",201705071700
39669596,"a-n-A-C-F-m",201705071650
39682167,"a-n-A-C-F-m",201705071700
39668053,"a-n-A-C-F-m",201705071650
39672750,"a-n-A-C-F-m",201705071655
39686082,"a-n-A-C-F-m",201705071705
39667175,"a-n-A-C-F-m",201705071650
39658250,"a-n-A-C-F-m",201705071635
39660171,"a-n-A-C-F-m",201705071640
39658927,"a-n-A-C-F-m",201705071640
39683076,"a-n-A-C-F-m",201705071700
39671076,"a-n-A-C-F-m",201705071650
39688124,"a-n-A-C-F-m",201705071705
39687326,"a-n-A-C-F-m",201705071705
39669984,"a-n-A-C-F-m",201705071650
39660587,"a-n-A-C-F-m",201705071640
39676150,"a-n-A-C-F-m",201705071655
39668825,"a-n-A-C-F-m",201705071650
39668602,"a-n-A-C-F-m",201705071650
39679099,"a-n-A-C-F-s",201705071700
39683540,"a-n-A-C-F-m",201705071700
39657471,"a-n-A-C-F-m",201705071635
39687122,"a-n-A-C-F-m",201705071705
39673602,"a-n-A-C-F-m",201705071655
39668540,"a-n-A-C-F-m",201705071650
39658909,"a-n-A-C-F-m",201705071640
39659057,"a-n-A-C-F-m",201705071640
39684690,"a-n-A-C-F-m",201705071705
39679497,"a-n-A-C-F-m",201705071700
39687315,"a-n-A-C-F-m",201705071705
39660800,"a-n-A-C-F-m",201705071640
39664767,"a-n-A-C-F-m",201705071645
39689585,"a-n-A-C-F-m",201705071705
39661849,"a-n-A-C-F-m",201705071640
39661316,"a-n-A-C-F-m",201705071640
39663358,"a-n-A-C-F-m",201705071645
39685739,"a-n-A-C-F-m",201705071705
39675121,"a-n-A-C-F-m",201705071655
39684922,"a-n-A-C-F-m",201705071705
