"name","id","cot_type","servertime"
"A836FB",39681495,"a-n-A-C-F-m",201705071700
"C06A39",39682877,"a-n-A-C-F-m",201705071700
"A63665",39676737,"a-n-A-C-F-m",201705071655
"ABA7B0",39663242,"a-n-A-C-F-m",201705071645
"A8C802",39667869,"a-n-A-C-F-m",201705071650
"A63665",39684038,"a-n-A-C-F-m",201705071705
"ABA7B0",39668057,"a-n-A-C-F-m",201705071650
"ABA7B0",39665916,"a-n-A-C-F-m",201705071645
"ABA7B0",39666364,"a-n-A-C-F-m",201705071650
"AA7E7C",39681638,"a-n-A-C-F-m",201705071700
"A583F5",39661384,"a-n-A-C-F-m",201705071640
"AA8B40",39687667,"a-n-A-C-F-m",201705071705
"A2F591",39685172,"a-n-A-C-F-m",201705071705
"A38E11",39686655,"a-n-A-C-F-m",201705071705
"AAF183",39685850,"a-n-A-C-F-m",201705071705
"A2F591",39681037,"a-n-A-C-F-m",201705071700
"AB7B02",39666028,"a-n-A-C-F-m",201705071645
"A2F591",39686510,"a-n-A-C-F-m",201705071705
"A262A9",39676390,"a-n-A-C-F-m",201705071655
"A63665",39677793,"a-n-A-C-F-m",201705071655
"A836FB",39681161,"a-n-A-C-F-m",201705071700
"ABA7B0",39663840,"a-n-A-C-F-m",201705071645
"A6FA94",39666377,"a-n-A-C-F-m",201705071650
"C06A39",39683650,"a-n-A-C-F-m",201705071700
"A1AA24",39657610,"a-n-A-C-F-m",201705071635
"A71EFA",39676952,"a-n-A-C-F-m",201705071655
"ABE42C",39670339,"a-n-A-C-F-m",201705071650
"42423F",39663326,"a-n-A-C-F-m",201705071645
"A71EFA",39670659,"a-n-A-C-F-m",201705071650
"A43EA6",39687876,"a-n-A-C-F-m",201705071705
"A2F591",39684013,"a-n-A-C-F-m",201705071705
"ICAO-A4322C",39675621,"a-n-A-C-F-s",201705071655
"A2F591",39684607,"a-n-A-C-F-m",201705071705
"A2F591",39686453,"a-n-A-C-F-m",201705071705
"AA7E7C",39670051,"a-n-A-C-F-m",201705071650
"A8299A",39673422,"a-n-A-C-F-m",201705071655
"AB4BA6",39689049,"a-n-A-C-F-m",201705071705
"ABA7B0",39663182,"a-n-A-C-F-m",201705071645
"ABE42C",39672092,"a-n-A-C-F-m",201705071655
"42423F",39661070,"a-n-A-C-F-m",201705071640
"C06A39",39680792,"a-n-A-C-F-m",201705071700
"42423F",39665144,"a-n-A-C-F-m",201705071645
"A6FA94",39665538,"a-n-A-C-F-m",201705071645
"AB7B02",39669459,"a-n-A-C-F-m",201705071650
"A262A9",39674411,"a-n-A-C-F-m",201705071655
"ICAO-A4322C",39676624,"a-n-A-C-F-s",201705071655
"42423F",39662536,"a-n-A-C-F-m",201705071645
"ICAO-ACEA99",39664116,"a-n-A-C-F-m",201705071645
"A2F591",39688655,"a-n-A-C-F-m",201705071705
"A836FB",39676563,"a-n-A-C-F-m",201705071655
"A7ED31",39668903,"a-n-A-C-F-m",201705071650
"A38E11",39691072,"a-n-A-C-F-m",201705071710
"42423F",39661873,"a-n-A-C-F-m",201705071640
"AB7B02",39669258,"a-n-A-C-F-m",201705071650
"ABA7B0",39666017,"a-n-A-C-F-m",201705071645
"A3EE1F",39658347,"a-n-A-C-F-m",201705071635
"ABD19E",39664073,"a-n-A-C-F-m",201705071645
"A63665",39681486,"a-n-A-C-F-m",201705071700
"A262A9",39680037,"a-n-A-C-F-m",201705071700
"A8C802",39667753,"a-n-A-C-F-m",201705071650
"A63665",39682476,"a-n-A-C-F-m",201705071700
"A2F591",39683799,"a-n-A-C-F-m",201705071705
"ABA7B0",39670422,"a-n-A-C-F-m",201705071650
"A1AA24",39658758,"a-n-A-C-F-m",201705071640
"A7ED31",39667890,"a-n-A-C-F-m",201705071650
"A63665",39683659,"a-n-A-C-F-m",201705071700
"ICAO-A98BCA",39684889,"a-n-A-C-F-m",201705071705
"AB7B02",39669901,"a-n-A-C-F-m",201705071650
"AA7E7C",39673673,"a-n-A-C-F-m",201705071655
"A63665",39680257,"a-n-A-C-F-m",201705071700
"A1AA24",39658019,"a-n-A-C-F-m",201705071635
"AB7B02",39668908,"a-n-A-C-F-m",201705071650
"AB4BA6",39688681,"a-n-A-C-F-m",201705071705
"42423F",39660136,"a-n-A-C-F-m",201705071640
"A63665",39682273,"a-n-A-C-F-m",201705071700
"A6FA94",39668567,"a-n-A-C-F-m",201705071650
"A836FB",39680083,"a-n-A-C-F-m",201705071700
"A583F5",39657333,"a-n-A-C-F-m",201705071635
"ABD19E",39661679,"a-n-A-C-F-m",201705071640
"AAF183",39686695,"a-n-A-C-F-m",201705071705
"A8C802",39663740,"a-n-A-C-F-m",201705071645
"A63665",39681176,"a-n-A-C-F-m",201705071700
"C06A39",39684079,"a-n-A-C-F-m",201705071705
"A262A9",39673936,"a-n-A-C-F-m",201705071655
"ICAO-AB5ADE",39687230,"a-n-A-C-F-m",201705071705
"A71EFA",39677856,"a-n-A-C-F-m",201705071655
"A583F5",39659110,"a-n-A-C-F-m",201705071640
"42423F",39664185,"a-n-A-C-F-m",201705071645
"ABD19E",39661195,"a-n-A-C-F-m",201705071640
"42423F",39660276,"a-n-A-C-F-m",201705071640
"ABE42C",39677114,"a-n-A-C-F-m",201705071655
"A8C802",39668555,"a-n-A-C-F-m",201705071650
"A1AA24",39657183,"a-n-A-C-F-m",201705071635
"AB7B02",39666681,"a-n-A-C-F-m",201705071650
"A1AA24",39658592,"a-n-A-C-F-m",201705071640
"A71EFA",39674070,"a-n-A-C-F-m",201705071655
"AAF183",39685610,"a-n-A-C-F-m",201705071705
"ABA7B0",39668027,"a-n-A-C-F-m",201705071650
"A43EA6",39688190,"a-n-A-C-F-m",201705071705
"42423F",39661971,"a-n-A-C-F-m",201705071640
"A96BA2",39687196,"a-n-A-C-F-m",201705071705
"A836FB",39685688,"a-n-A-C-F-m",201705071705
"A63665",39682893,"a-n-A-C-F-m",201705071700
"A8299A",39677426,"a-n-A-C-F-m",201705071655
"ICAO-ADC2A7",39658711,"a-n-A-C-F-m",201705071640
"ABA7B0",39664298,"a-n-A-C-F-m",201705071645
"ICAO-A98BCA",39685833,"a-n-A-C-F-m",201705071705
"ABF826",39688412,"a-n-A-C-F-m",201705071705
"C06A39",39683320,"a-n-A-C-F-m",201705071700
"42423F",39663269,"a-n-A-C-F-m",201705071645
"ABA7B0",39661957,"a-n-A-C-F-m",201705071640
"AB4BA6",39688256,"a-n-A-C-F-m",201705071705
"ABA7B0",39666927,"a-n-A-C-F-m",201705071650
"A96BA2",39690069,"a-n-A-C-F-m",201705071710
"A63665",39679024,"a-n-A-C-F-m",201705071700
"A71EFA",39671172,"a-n-A-C-F-m",201705071650
"A63665",39684656,"a-n-A-C-F-m",201705071705
"ABD19E",39658713,"a-n-A-C-F-m",201705071640
"ABD19E",39659464,"a-n-A-C-F-m",201705071640
"A3EE1F",39658108,"a-n-A-C-F-m",201705071635
"A1AA24",39662377,"a-n-A-C-F-m",201705071645
"42423F",39662317,"a-n-A-C-F-m",201705071645
"AB7B02",39665050,"a-n-A-C-F-m",201705071645
"ABA7B0",39665743,"a-n-A-C-F-m",201705071645
"A63665",39672839,"a-n-A-C-F-m",201705071655
"A836FB",39675838,"a-n-A-C-F-m",201705071655
"A71EFA",39675473,"a-n-A-C-F-m",201705071655
"42423F",39663965,"a-n-A-C-F-m",201705071645
"A262A9",39677176,"a-n-A-C-F-m",201705071655
"A262A9",39680915,"a-n-A-C-F-m",201705071700
"AB7B02",39672140,"a-n-A-C-F-m",201705071655
"A836FB",39678398,"a-n-A-C-F-m",201705071700
"ICAO-A658DE",39683089,"a-n-A-C-F-m",201705071700
"ABA7B0",39666908,"a-n-A-C-F-m",201705071650
"ABA7B0",39663768,"a-n-A-C-F-m",201705071645
"A836FB",39684758,"a-n-A-C-F-m",201705071705
"A2F591",39687834,"a-n-A-C-F-m",201705071705
"ABD19E",39660452,"a-n-A-C-F-m",201705071640
"42423F",39659919,"a-n-A-C-F-m",201705071640
"A71EFA",39671593,"a-n-A-C-F-m",201705071655
"AAF183",39685438,"a-n-A-C-F-m",201705071705
"ICAO-A4322C",39681802,"a-n-A-C-F-s",201705071700
"A48681",39689076,"a-n-A-C-F-m",201705071705
"42423F",39664173,"a-n-A-C-F-m",201705071645
"AA7E7C",39680645,"a-n-A-C-F-m",201705071700
"ABD19E",39661151,"a-n-A-C-F-m",201705071640
"A63665",39682139,"a-n-A-C-F-m",201705071700
"AAF183",39685281,"a-n-A-C-F-m",201705071705
"C06A39",39682407,"a-n-A-C-F-m",201705071700
"ICAO-A4322C",39676549,"a-n-A-C-F-s",201705071655
"ABA7B0",39664096,"a-n-A-C-F-m",201705071645
"A1AA24",39660433,"a-n-A-C-F-m",201705071640
"A8C802",39668536,"a-n-A-C-F-m",201705071650
"AB7B02",39665054,"a-n-A-C-F-m",201705071645
"ABE42C",39670409,"a-n-A-C-F-m",201705071650
"AAF183",39682897,"a-n-A-C-F-m",201705071700
"A7ED31",39678028,"a-n-A-C-F-m",201705071655
"C06A39",39679705,"a-n-A-C-F-m",201705071700
"A836FB",39673468,"a-n-A-C-F-m",201705071655
"A1AA24",39657157,"a-n-A-C-F-m",201705071635
"A2F591",39690680,"a-n-A-C-F-m",201705071710
"A38E11",39684512,"a-n-A-C-F-m",201705071705
"AB7B02",39669713,"a-n-A-C-F-m",201705071650
"AB7B02",39669038,"a-n-A-C-F-m",201705071650
"A262A9",39671832,"a-n-A-C-F-m",201705071655
"ABD19E",39658839,"a-n-A-C-F-m",201705071640
"A71EFA",39672392,"a-n-A-C-F-m",201705071655
"ABA7B0",39663644,"a-n-A-C-F-m",201705071645
"A2F591",39684762,"a-n-A-C-F-m",201705071705
"A96BA2",39687823,"a-n-A-C-F-m",201705071705
"A583F5",39657725,"a-n-A-C-F-m",201705071635
"42423F",39659889,"a-n-A-C-F-m",201705071640
"A7ED31",39667979,"a-n-A-C-F-m",201705071650
"A1AA24",39657206,"a-n-A-C-F-m",201705071635
"ABD19E",39660863,"a-n-A-C-F-m",201705071640
"A63665",39677424,"a-n-A-C-F-m",201705071655
"A63665",39682593,"a-n-A-C-F-m",201705071700
"A8C802",39670042,"a-n-A-C-F-m",201705071650
"A71EFA",39673548,"a-n-A-C-F-m",201705071655
"ABA7B0",39666311,"a-n-A-C-F-m",201705071650
"A96BA2",39688633,"a-n-A-C-F-m",201705071705
"AA7E7C",39672112,"a-n-A-C-F-m",201705071655
"ABD19E",39664281,"a-n-A-C-F-m",201705071645
"A2F591",39682668,"a-n-A-C-F-m",201705071700
"ABA7B0",39667260,"a-n-A-C-F-m",201705071650
"A262A9",39673240,"a-n-A-C-F-m",201705071655
"A71EFA",39670156,"a-n-A-C-F-m",201705071650
"ABA7B0",39663415,"a-n-A-C-F-m",201705071645
"ABD19E",39662364,"a-n-A-C-F-m",201705071645
"AA8B40",39688187,"a-n-A-C-F-m",201705071705
"A2F591",39683455,"a-n-A-C-F-m",201705071700
"A262A9",39677251,"a-n-A-C-F-m",201705071655
"A55090",39665387,"a-n-A-C-F-m",201705071645
"A8C802",39672746,"a-n-A-C-F-m",201705071655
"A8299A",39677393,"a-n-A-C-F-m",201705071655
"A38E11",39687183,"a-n-A-C-F-m",201705071705
"A836FB",39683321,"a-n-A-C-F-m",201705071700
"ABA7B0",39664224,"a-n-A-C-F-m",201705071645
"ABA7B0",39662963,"a-n-A-C-F-m",201705071645
"AAF183",39686074,"a-n-A-C-F-m",201705071705
"AA8B40",39690230,"a-n-A-C-F-m",201705071710
"A583F5",39658888,"a-n-A-C-F-m",201705071640
"A63665",39682451,"a-n-A-C-F-m",201705071700
"A3EE1F",39658815,"a-n-A-C-F-m",201705071640
"AB7B02",39665712,"a-n-A-C-F-m",201705071645
"A63665",39678490,"a-n-A-C-F-m",201705071700
"A63665",39681348,"a-n-A-C-F-m",201705071700
"AA8B40",39689410,"a-n-A-C-F-m",201705071705
"AA7E7C",39670282,"a-n-A-C-F-m",201705071650
"C06A39",39686587,"a-n-A-C-F-m",201705071705
"C06A39",39680032,"a-n-A-C-F-m",201705071700
"A262A9",39674344,"a-n-A-C-F-m",201705071655
"A63665",39683171,"a-n-A-C-F-m",201705071700
"ABD19E",39661863,"a-n-A-C-F-m",201705071640
"ICAO-ADC2A7",39659830,"a-n-A-C-F-m",201705071640
"42423F",39665331,"a-n-A-C-F-m",201705071645
"AB7B02",39667989,"a-n-A-C-F-m",201705071650
"42423F",39662827,"a-n-A-C-F-m",201705071645
"A96BA2",39687551,"a-n-A-C-F-m",201705071705
"A1AA24",39658287,"a-n-A-C-F-m",201705071635
"A2F591",39688202,"a-n-A-C-F-m",201705071705
"ICAO-A658DE",39682601,"a-n-A-C-F-m",201705071700
"AAF183",39688499,"a-n-A-C-F-m",201705071705
"A2F591",39684812,"a-n-A-C-F-m",201705071705
"A63665",39682541,"a-n-A-C-F-m",201705071700
"A836FB",39671473,"a-n-A-C-F-m",201705071655
"C06A39",39683210,"a-n-A-C-F-m",201705071700
"A2F591",39689486,"a-n-A-C-F-m",201705071705
"A836FB",39675551,"a-n-A-C-F-m",201705071655
"AAF183",39684010,"a-n-A-C-F-m",201705071705
"A262A9",39681979,"a-n-A-C-F-m",201705071700
"AA7E7C",39670221,"a-n-A-C-F-m",201705071650
"A1AA24",39658066,"a-n-A-C-F-m",201705071635
"A38E11",39684597,"a-n-A-C-F-m",201705071705
"C06A39",39689183,"a-n-A-C-F-m",201705071705
"42423F",39663034,"a-n-A-C-F-m",201705071645
"A2F591",39684006,"a-n-A-C-F-m",201705071705
"ABE42C",39670406,"a-n-A-C-F-m",201705071650
"A262A9",39675908,"a-n-A-C-F-m",201705071655
"ICAO-ACEA99",39661469,"a-n-A-C-F-m",201705071640
"A583F5",39661299,"a-n-A-C-F-m",201705071640
"A8C802",39668241,"a-n-A-C-F-m",201705071650
"ABE42C",39670149,"a-n-A-C-F-m",201705071650
"ABA7B0",39663952,"a-n-A-C-F-m",201705071645
"C06A39",39684011,"a-n-A-C-F-m",201705071705
"A43EA6",39688401,"a-n-A-C-F-m",201705071705
"A63665",39682875,"a-n-A-C-F-m",201705071700
"ABA7B0",39662122,"a-n-A-C-F-m",201705071640
"A8299A",39670362,"a-n-A-C-F-m",201705071650
"ABD19E",39659360,"a-n-A-C-F-m",201705071640
"A71EFA",39671150,"a-n-A-C-F-m",201705071650
"A836FB",39683463,"a-n-A-C-F-m",201705071700
"A63665",39684634,"a-n-A-C-F-m",201705071705
"A38E11",39689268,"a-n-A-C-F-m",201705071705
"A38E11",39687325,"a-n-A-C-F-m",201705071705
"ABA7B0",39666338,"a-n-A-C-F-m",201705071650
"A2F591",39683606,"a-n-A-C-F-m",201705071700
"A1AA24",39658352,"a-n-A-C-F-m",201705071635
"A8C802",39669531,"a-n-A-C-F-m",201705071650
"AA7E7C",39673297,"a-n-A-C-F-m",201705071655
"A8299A",39674862,"a-n-A-C-F-m",201705071655
"A8299A",39670414,"a-n-A-C-F-m",201705071650
"AB7B02",39667707,"a-n-A-C-F-m",201705071650
"A836FB",39684341,"a-n-A-C-F-m",201705071705
"AB7B02",39667728,"a-n-A-C-F-m",201705071650
"A63665",39677267,"a-n-A-C-F-m",201705071655
"A7ED31",39667029,"a-n-A-C-F-m",201705071650
"A63665",39684582,"a-n-A-C-F-m",201705071705
"A71EFA",39670281,"a-n-A-C-F-m",201705071650
"E80244",39682079,"a-n-A-C-F-m",201705071700
"A6FA94",39665860,"a-n-A-C-F-m",201705071645
"AA7E7C",39673523,"a-n-A-C-F-m",201705071655
"ICAO-A658DE",39683036,"a-n-A-C-F-m",201705071700
"A2F591",39688998,"a-n-A-C-F-m",201705071705
"A6FA94",39666036,"a-n-A-C-F-m",201705071645
"AA7E7C",39680311,"a-n-A-C-F-m",201705071700
"A1AA24",39658957,"a-n-A-C-F-m",201705071640
"AB7B02",39665095,"a-n-A-C-F-m",201705071645
"A7ED31",39671821,"a-n-A-C-F-m",201705071655
"ICAO-A88E71",39661629,"a-n-A-C-F-m",201705071640
"A63665",39685160,"a-n-A-C-F-m",201705071705
"C06A39",39686223,"a-n-A-C-F-m",201705071705
"A8C802",39665192,"a-n-A-C-F-m",201705071645
"A38E11",39682801,"a-n-A-C-F-m",201705071700
"A2F591",39689140,"a-n-A-C-F-m",201705071705
"AA8B40",39687573,"a-n-A-C-F-m",201705071705
"A2F591",39685279,"a-n-A-C-F-m",201705071705
"AA7E7C",39672186,"a-n-A-C-F-m",201705071655
"ICAO-A4322C",39681367,"a-n-A-C-F-s",201705071700
"A63665",39683383,"a-n-A-C-F-m",201705071700
"A71EFA",39677504,"a-n-A-C-F-m",201705071655
"A1AA24",39658458,"a-n-A-C-F-m",201705071635
"A8C802",39668873,"a-n-A-C-F-m",201705071650
"A8299A",39673717,"a-n-A-C-F-m",201705071655
"A8C802",39665537,"a-n-A-C-F-m",201705071645
"A836FB",39674750,"a-n-A-C-F-m",201705071655
"A63665",39675554,"a-n-A-C-F-m",201705071655
"A836FB",39672339,"a-n-A-C-F-m",201705071655
"ABE42C",39670238,"a-n-A-C-F-m",201705071650
"ABF826",39689559,"a-n-A-C-F-m",201705071705
"A6FA94",39665674,"a-n-A-C-F-m",201705071645
"A71EFA",39671588,"a-n-A-C-F-m",201705071655
"42423F",39659757,"a-n-A-C-F-m",201705071640
"AB7B02",39665742,"a-n-A-C-F-m",201705071645
"A2F591",39686546,"a-n-A-C-F-m",201705071705
"A71EFA",39672825,"a-n-A-C-F-m",201705071655
"ABA7B0",39663092,"a-n-A-C-F-m",201705071645
"ICAO-A712A6",39664515,"a-n-A-C-F-m",201705071645
"A836FB",39680220,"a-n-A-C-F-m",201705071700
"A8299A",39679315,"a-n-A-C-F-m",201705071700
"A8299A",39676709,"a-n-A-C-F-m",201705071655
"ABA7B0",39662332,"a-n-A-C-F-m",201705071645
"A8299A",39676766,"a-n-A-C-F-m",201705071655
"42423F",39661710,"a-n-A-C-F-m",201705071640
"A2F591",39683324,"a-n-A-C-F-m",201705071700
"A8C802",39667489,"a-n-A-C-F-m",201705071650
"C06A39",39681319,"a-n-A-C-F-m",201705071700
"A836FB",39678313,"a-n-A-C-F-m",201705071700
"A8C802",39668672,"a-n-A-C-F-m",201705071650
"ABA7B0",39666358,"a-n-A-C-F-m",201705071650
"A836FB",39685342,"a-n-A-C-F-m",201705071705
"ABA7B0",39668299,"a-n-A-C-F-m",201705071650
"A71EFA",39675728,"a-n-A-C-F-m",201705071655
"ABE42C",39669780,"a-n-A-C-F-m",201705071650
"42423F",39660925,"a-n-A-C-F-m",201705071640
"A8299A",39678183,"a-n-A-C-F-m",201705071655
"A836FB",39674726,"a-n-A-C-F-m",201705071655
"A71EFA",39675737,"a-n-A-C-F-m",201705071655
"AA7E7C",39669603,"a-n-A-C-F-m",201705071650
"A63665",39673935,"a-n-A-C-F-m",201705071655
"A262A9",39672510,"a-n-A-C-F-m",201705071655
"AB00CE",39657302,"a-n-A-C-F-m",201705071635
"A71EFA",39675218,"a-n-A-C-F-m",201705071655
"A7ED31",39677882,"a-n-A-C-F-m",201705071655
"A63665",39681596,"a-n-A-C-F-m",201705071700
"C06A39",39685193,"a-n-A-C-F-m",201705071705
"AAF183",39683052,"a-n-A-C-F-m",201705071700
"A8299A",39672853,"a-n-A-C-F-m",201705071655
"AB4BA6",39689073,"a-n-A-C-F-m",201705071705
"A71EFA",39674711,"a-n-A-C-F-m",201705071655
"A48681",39687511,"a-n-A-C-F-m",201705071705
"ICAO-A88E71",39660472,"a-n-A-C-F-m",201705071640
"42423F",39663893,"a-n-A-C-F-m",201705071645
"AAF183",39683817,"a-n-A-C-F-m",201705071705
"A8299A",39669470,"a-n-A-C-F-m",201705071650
"ABA7B0",39664453,"a-n-A-C-F-m",201705071645
"A8C802",39670661,"a-n-A-C-F-m",201705071650
"ICAO-A4322C",39682072,"a-n-A-C-F-s",201705071700
"A7ED31",39676474,"a-n-A-C-F-m",201705071655
"AB7B02",39671661,"a-n-A-C-F-m",201705071655
"A38E11",39688052,"a-n-A-C-F-m",201705071705
"A48681",39689958,"a-n-A-C-F-m",201705071710
"42423F",39660349,"a-n-A-C-F-m",201705071640
"A8C802",39667996,"a-n-A-C-F-m",201705071650
"A7ED31",39666600,"a-n-A-C-F-m",201705071650
"A71EFA",39673737,"a-n-A-C-F-m",201705071655
"A8C802",39665775,"a-n-A-C-F-m",201705071645
"AAF183",39685492,"a-n-A-C-F-m",201705071705
"A8C802",39667350,"a-n-A-C-F-m",201705071650
"A2F591",39689838,"a-n-A-C-F-m",201705071705
"42423F",39666596,"a-n-A-C-F-m",201705071650
"ABA7B0",39666050,"a-n-A-C-F-m",201705071645
"A63665",39680584,"a-n-A-C-F-m",201705071700
"A8299A",39671488,"a-n-A-C-F-m",201705071655
"A63665",39674736,"a-n-A-C-F-m",201705071655
"A2F591",39688565,"a-n-A-C-F-m",201705071705
"A96BA2",39689274,"a-n-A-C-F-m",201705071705
"A2F591",39683456,"a-n-A-C-F-m",201705071700
"ABE42C",39669925,"a-n-A-C-F-m",201705071650
"AB7B02",39668984,"a-n-A-C-F-m",201705071650
"A8C802",39674404,"a-n-A-C-F-m",201705071655
"C06A39",39679979,"a-n-A-C-F-m",201705071700
"42423F",39662882,"a-n-A-C-F-m",201705071645
"A8C802",39668052,"a-n-A-C-F-m",201705071650
"AA7E7C",39673883,"a-n-A-C-F-m",201705071655
"AAF183",39687873,"a-n-A-C-F-m",201705071705
"A2F591",39685682,"a-n-A-C-F-m",201705071705
"AAF183",39687729,"a-n-A-C-F-m",201705071705
"42423F",39666427,"a-n-A-C-F-m",201705071650
"A71EFA",39676438,"a-n-A-C-F-m",201705071655
"A3EE1F",39659016,"a-n-A-C-F-m",201705071640
"A262A9",39684098,"a-n-A-C-F-m",201705071705
"A38E11",39683985,"a-n-A-C-F-m",201705071705
"A2F591",39682635,"a-n-A-C-F-m",201705071700
"A2F591",39690558,"a-n-A-C-F-m",201705071710
"A3EE1F",39657547,"a-n-A-C-F-m",201705071635
"42423F",39664972,"a-n-A-C-F-m",201705071645
"ABD19E",39658794,"a-n-A-C-F-m",201705071640
"A7ED31",39675277,"a-n-A-C-F-m",201705071655
"A71EFA",39671020,"a-n-A-C-F-m",201705071650
"ABA7B0",39663320,"a-n-A-C-F-m",201705071645
"A836FB",39682759,"a-n-A-C-F-m",201705071700
"A6FA94",39665449,"a-n-A-C-F-m",201705071645
"A8299A",39674663,"a-n-A-C-F-m",201705071655
"A836FB",39682280,"a-n-A-C-F-m",201705071700
"A8299A",39670840,"a-n-A-C-F-m",201705071650
"A63665",39675189,"a-n-A-C-F-m",201705071655
"42423F",39661795,"a-n-A-C-F-m",201705071640
"A836FB",39672700,"a-n-A-C-F-m",201705071655
"A63665",39680726,"a-n-A-C-F-m",201705071700
"A836FB",39678620,"a-n-A-C-F-m",201705071700
"A262A9",39674865,"a-n-A-C-F-m",201705071655
"AB7B02",39674415,"a-n-A-C-F-m",201705071655
"E80244",39684171,"a-n-A-C-F-m",201705071705
"A71EFA",39678362,"a-n-A-C-F-m",201705071700
"A8299A",39669485,"a-n-A-C-F-m",201705071650
"42423F",39663460,"a-n-A-C-F-m",201705071645
"AB7B02",39670737,"a-n-A-C-F-m",201705071650
"A63665",39681579,"a-n-A-C-F-m",201705071700
"42423F",39665429,"a-n-A-C-F-m",201705071645
"ABA7B0",39662861,"a-n-A-C-F-m",201705071645
"A6FA94",39665643,"a-n-A-C-F-m",201705071645
"A8C802",39666158,"a-n-A-C-F-m",201705071645
"42423F",39663694,"a-n-A-C-F-m",201705071645
"AB7B02",39666909,"a-n-A-C-F-m",201705071650
"ABA7B0",39666323,"a-n-A-C-F-m",201705071650
"ABE42C",39671242,"a-n-A-C-F-m",201705071655
"C06A39",39682974,"a-n-A-C-F-m",201705071700
"A63665",39673164,"a-n-A-C-F-m",201705071655
"A3EE1F",39657541,"a-n-A-C-F-m",201705071635
"ABA7B0",39666240,"a-n-A-C-F-m",201705071645
"AA8B40",39686615,"a-n-A-C-F-m",201705071705
"A1AA24",39657969,"a-n-A-C-F-m",201705071635
"ABA7B0",39663386,"a-n-A-C-F-m",201705071645
"ICAO-ACEA99",39662787,"a-n-A-C-F-m",201705071645
"AB7B02",39671542,"a-n-A-C-F-m",201705071655
"AB7B02",39668050,"a-n-A-C-F-m",201705071650
"A2F591",39684162,"a-n-A-C-F-m",201705071705
"42423F",39661153,"a-n-A-C-F-m",201705071640
"ABA7B0",39663447,"a-n-A-C-F-m",201705071645
"AB7B02",39668820,"a-n-A-C-F-m",201705071650
"A2F591",39690151,"a-n-A-C-F-m",201705071710
"A1AA24",39657457,"a-n-A-C-F-m",201705071635
"A63665",39683972,"a-n-A-C-F-m",201705071705
"C06A39",39681081,"a-n-A-C-F-m",201705071700
"C06A39",39683734,"a-n-A-C-F-m",201705071700
"A63665",39682186,"a-n-A-C-F-m",201705071700
"ABA7B0",39663851,"a-n-A-C-F-m",201705071645
"AA7E7C",39681521,"a-n-A-C-F-m",201705071700
"A43EA6",39688021,"a-n-A-C-F-m",201705071705
"A38E11",39684523,"a-n-A-C-F-m",201705071705
"AA7E7C",39678385,"a-n-A-C-F-m",201705071700
"E80244",39679260,"a-n-A-C-F-m",201705071700
"42423F",39663843,"a-n-A-C-F-m",201705071645
"ABA7B0",39667832,"a-n-A-C-F-m",201705071650
"ABA7B0",39669245,"a-n-A-C-F-m",201705071650
"ABA7B0",39662713,"a-n-A-C-F-m",201705071645
"C06A39",39678685,"a-n-A-C-F-m",201705071700
"AAF183",39687644,"a-n-A-C-F-m",201705071705
"A8299A",39670441,"a-n-A-C-F-m",201705071650
"A38E11",39686705,"a-n-A-C-F-m",201705071705
"AB7B02",39667758,"a-n-A-C-F-m",201705071650
"A63665",39687063,"a-n-A-C-F-m",201705071705
"A836FB",39681257,"a-n-A-C-F-m",201705071700
"A63665",39682925,"a-n-A-C-F-m",201705071700
"A63665",39681782,"a-n-A-C-F-m",201705071700
"ABA7B0",39666621,"a-n-A-C-F-m",201705071650
"A1AA24",39657482,"a-n-A-C-F-m",201705071635
"A1AA24",39659923,"a-n-A-C-F-m",201705071640
"A262A9",39676984,"a-n-A-C-F-m",201705071655
"A71EFA",39672785,"a-n-A-C-F-m",201705071655
"A836FB",39676571,"a-n-A-C-F-m",201705071655
"A2F591",39687976,"a-n-A-C-F-m",201705071705
"A836FB",39671915,"a-n-A-C-F-m",201705071655
"A1AA24",39660618,"a-n-A-C-F-m",201705071640
"AB4BA6",39690684,"a-n-A-C-F-m",201705071710
"AB7B02",39669265,"a-n-A-C-F-m",201705071650
"AA7E7C",39680778,"a-n-A-C-F-m",201705071700
"A3EE1F",39658281,"a-n-A-C-F-m",201705071635
"A71EFA",39677032,"a-n-A-C-F-m",201705071655
"A2F591",39683535,"a-n-A-C-F-m",201705071700
"A8C802",39668160,"a-n-A-C-F-m",201705071650
"AB7B02",39672498,"a-n-A-C-F-m",201705071655
"AB7B02",39666365,"a-n-A-C-F-m",201705071650
"C06A39",39686100,"a-n-A-C-F-m",201705071705
"A8C802",39668594,"a-n-A-C-F-m",201705071650
"A38E11",39686988,"a-n-A-C-F-m",201705071705
"AB7B02",39669571,"a-n-A-C-F-m",201705071650
"A3EE1F",39657249,"a-n-A-C-F-m",201705071635
"A96BA2",39691009,"a-n-A-C-F-m",201705071710
"A71EFA",39676561,"a-n-A-C-F-m",201705071655
"A55090",39665270,"a-n-A-C-F-m",201705071645
"AB7B02",39669189,"a-n-A-C-F-m",201705071650
"A1AA24",39658319,"a-n-A-C-F-m",201705071635
"ICAO-A4322C",39681494,"a-n-A-C-F-s",201705071700
"AB7B02",39665332,"a-n-A-C-F-m",201705071645
"42423F",39665262,"a-n-A-C-F-m",201705071645
"A8C802",39665370,"a-n-A-C-F-m",201705071645
